video_name,ground_truth,model_name,template_type,predicted_category,response,num_segment
Shooting034_x264.mp4,Shooting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in black walked to the red car and then walked to the black car,8
Normal_Videos_934_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in the hat walked to the shelf on the right side of the aisle and looked at the products on the shelf.,8
Normal_Videos_828_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The white car drove out of the parking lot and the blue car drove out of the parking lot.,8
Explosion029_x264.mp4,Explosion,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The woman in white walked to the black car and opened the door.,8
Normal_Videos_059_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in blue clothes walked to the shelf and took out a box of goods.,8
Normal_Videos_899_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,"The woman in black clothes walked to the right side of the screen, and the man in black clothes walked to the left side of the screen.",8
Normal_Videos_025_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in white clothes in the upper right corner of the video walked to the left side of the video and then walked to the right side of the video.,8
Normal_Videos_696_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in the yellow raincoat rode a motorcycle to the right side of the road,8
Normal_Videos_890_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in black clothes and the man in white clothes walked to the table in the middle of the video,8
Normal_Videos_907_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The white car on the right side of the road drove to the left side of the road and then drove to the bottom of the road.,8
Normal_Videos_027_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in the hat walked to the computer and started typing.,8
Normal_Videos_018_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in black clothes walked to the right side of the video and then walked to the left side of the video.,8
Arson041_x264.mp4,Arson,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,"The man in the hat and the man in the white shirt ran out of the door, and the man in the hat ran to the door to check.",8
Normal_Videos_248_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in red walked to the bottom of the steps and walked to the right side of the steps.,8
RoadAccidents019_x264.mp4,RoadAccidents,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,"The man in the pink shirt and the man in the orange shirt were fighting on the roadside, and the man in the pink shirt was beating the man in the orange shirt.",8
Shooting048_x264.mp4,Shooting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in white walked to the counter and sat down,8
Explosion004_x264.mp4,Explosion,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The two men in black clothes ran to the door and tried to open it.,8
Normal_Videos_100_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,"The man in blue clothes walked to the counter to pay, and the man in blue clothes walked to the counter to pay",8
Normal_Videos_051_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in white clothes walked to the white car and opened the door.,8
Normal_Videos_882_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,"The man in red clothes walked to the table in the middle of the video and sat down, and then looked at the man in gray clothes.",8
Abuse030_x264.mp4,Abuse,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in gray clothes walked to the bottom of the road and walked to the left side of the road.,8
Explosion039_x264.mp4,Explosion,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in the hat and the man in the black shirt walked to the counter and started talking to the man in the blue shirt.,8
Arrest039_x264.mp4,Arrest,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,"The man in black clothes walked to the table and sat down, and the man in black clothes walked to the table and sat down.",8
Normal_Videos_798_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The black car on the left side of the road drove to the right side of the road,8
Normal_Videos_783_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,"The man in the white shirt and the man in the blue shirt walked out of the elevator, and the man in the white shirt walked to the elevator door to open it.",8
Normal_Videos_310_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,"The man in the yellow shirt passed the ball to the man in the white shirt, and the man in the white shirt passed the ball to the man in the black shirt. The man in the black shirt passed the ball to the man in the white shirt. The man in the white shirt passed the ball to the man in the black shirt. The man in the black shirt passed the ball to the man in the white shirt. The man in the white shirt passed the ball to the man in the black shirt. The man in the black shirt passed the ball to the man in the white shirt. The man in the white shirt passed the ball to the man in the black shirt. The man in the black shirt passed the ball to the man in the white shirt. The man in the white shirt passed the ball to the man in the black shirt. The man in the black shirt passed the ball to the man in the white shirt. The man in the white shirt passed the ball to the man in the black shirt. The man in the black shirt passed the ball to the man in the white shirt. The man in the white shirt passed the ball to the man in the black shirt. The man in the black shirt passed the ball to the man in the white shirt. The man in the white shirt passed the ball to the man in the black shirt. The man in the black shirt passed the ball to the man in the white shirt. The man in the white shirt passed the ball to the man in the black shirt. The man in the black shirt passed the ball to the man in the white shirt. The man in the white shirt passed the ball to the man in the black shirt. The man in the black shirt passed the ball to the man in the white shirt. The man in the white shirt passed the ball to the man in the black shirt. The man in the black shirt passed the ball to the man in the white shirt. The man in the white shirt passed the ball to the man in the black shirt. The man in the black shirt passed the ball to the man in the white shirt. The man in the white shirt passed the ball to the man in the black shirt. The man in the black shirt passed the ball to the man in the white shirt. The man in the white shirt passed the ball to the man in the black shirt. The man in the black shirt passed the ball to the man in the white shirt. The man in the white shirt passed the ball to the man in the black shirt. The man in the black shirt passed the ball to the man in the white shirt. The man in the white shirt passed the ball to the man in the black shirt. The man in the black shirt passed the ball to the man in the white shirt. The man in the white shirt passed the ball to the man in the black shirt. The man in the black shirt passed the ball to the man in the white shirt. The man in the white shirt passed the ball to the man in the black shirt. The man in the black shirt passed the ball to the man in the white shirt. The man in the white shirt passed the ball to the man in the black shirt. The man in the black shirt passed the ball to the man in the white shirt. The man in the white shirt passed the ball to the man in the black shirt. The man in the black shirt passed the ball to the man in the white shirt. The man in the white shirt passed the ball to the man in the black shirt. The man in the black shirt passed the ball to the man in the white shirt. The man in the white shirt passed the ball to the man in the black shirt. The man in the black shirt passed the ball to the man in the white shirt. The man in the white shirt passed the ball to the man in the black shirt. The man in the black shirt passed the ball to the man in the white shirt. The man in the white shirt passed the ball to the man in the black shirt. The man in the black shirt passed the ball to the man in the white shirt. The man in the white shirt passed the ball to the man in the black shirt. The man in the black shirt passed the ball to the man in the white shirt. The man in the white shirt passed the ball to the man in the black shirt. The man in the black shirt passed the ball to the man in the white shirt. The man in the white shirt passed the ball to the man in the black shirt. The man in the black shirt passed the ball to the man in the white shirt. The man in the white shirt passed the ball to the man in the black shirt. The man in the black shirt passed the ball to the man in the white shirt. The man in the white shirt passed the ball to the man in the black shirt. The man in the black shirt passed the ball to the man in the white shirt. The man in the white shirt passed the ball to the man in the black shirt. The man in",8
Normal_Videos_033_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,"The man in white clothes walked to the red car and got in, and the woman in white clothes walked to the silver car and got in.",8
Explosion028_x264.mp4,Explosion,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in the red coat and the man in the white coat walked to the red car and looked at the car.,8
Normal_Videos_885_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,"The man in blue clothes in the center of the video is talking to the man in white clothes in front of him, and the man in white clothes is looking at the paper in his hand.",8
Explosion008_x264.mp4,Explosion,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,"The video shows a large amount of dust and smoke rising from the ground, with a large amount of dust and smoke rising from the ground, and then the camera zooms in to show a large amount of dust and smoke rising from the ground.",8
Normal_Videos_898_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The woman in red clothes and the woman in white clothes are talking to the woman in red clothes.,8
Abuse028_x264.mp4,Abuse,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in gray clothes walked to the bottom of the steps and then walked to the right side of the steps.,8
Normal_Videos_887_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,"The video shows a series of events, including a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the door of a house, a man in black walking to the",8
Normal_Videos_224_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The woman in black clothes in the lower left corner of the video walked to the counter and talked to the woman in purple clothes in the middle of the video.,8
Fighting042_x264.mp4,Fighting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in black clothes pushed the door open and entered the room.,8
Shoplifting028_x264.mp4,Shoplifting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The woman in white clothes and the child in green clothes are looking at the products on the shelf.,8
Normal_Videos_901_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,"The video shows a white pickup truck driving from the right side of the road to the left side of the road, and then driving to the top of the road, with no other vehicles or pedestrians appearing in the video.",8
Normal_Videos_010_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in the hat walked to the door and opened it.,8
RoadAccidents002_x264.mp4,RoadAccidents,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in black clothes walked to the center of the road and then walked to the right side of the road.,8
Normal_Videos_911_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The silver car on the right side of the road drove to the left side of the road,8
Shooting033_x264.mp4,Shooting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in white clothes walked to the white car and opened the door.,8
Normal_Videos_927_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The woman in the pink top is reading a book.,8
Normal_Videos_893_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in the blue shirt and the man in the white shirt are talking to each other.,8
Shoplifting033_x264.mp4,Shoplifting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in blue clothes walked to the table and looked at the things on the table.,8
Normal_Videos_905_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The white car on the right side of the road drove to the left side of the road and then drove to the bottom of the road.,8
Arson016_x264.mp4,Arson,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in blue clothes walked to the burning seat and put out the fire with a fire extinguisher.,8
Normal_Videos_606_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in black clothes walked to the white car and got in.,8
Normal_Videos_930_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,"The man in red is sitting in front of the computer, and the man in white is talking to him.",8
Normal_Videos_908_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,"The video shows a series of vehicles passing through an intersection, with the red car turning right, the black car turning left, and the white car turning right, followed by a black car turning right, a white car turning right, and a red car turning right, with all vehicles following the traffic lights and road signs.",8
Burglary079_x264.mp4,Burglary,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in white clothes walked to the black car and opened the door.,8
RoadAccidents124_x264.mp4,RoadAccidents,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in white clothes ran to the motorcycle and helped the man in black clothes to get up.,8
Normal_Videos_417_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in white clothes and the man in gray clothes are talking to the man in gray clothes.,8
Normal_Videos_935_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in the yellow shirt walked to the right side of the video,8
Normal_Videos_641_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in blue clothes and the woman in white clothes are talking to each other.,8
Shooting002_x264.mp4,Shooting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in the hat and the man in the black shirt walked to the center of the video and talked to the man in the hat.,8
Normal_Videos_912_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The black car on the left side of the road drove to the right side of the road,8
Normal_Videos_439_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in green clothes walked to the counter and handed the woman in white clothes a piece of paper.,8
RoadAccidents012_x264.mp4,RoadAccidents,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in black clothes walked to the motorcycle and helped the man in white clothes to get up.,8
Explosion002_x264.mp4,Explosion,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in red clothes walked to the car and touched the car while using the phone.,8
Normal_Videos_937_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in the red shirt and black shorts walked to the left side of the road and then walked to the right side of the road.,8
Normal_Videos_928_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in black clothes walked to the woman in purple clothes and talked to her.,8
RoadAccidents132_x264.mp4,RoadAccidents,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The white car on the right side of the road drove to the left side of the road and drove to the bottom of the road.,8
Normal_Videos_909_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,"The video shows a series of events, starting with a white car driving from the right to the left of the road, followed by a black car driving from the left to the right of the road, and then a white car driving from the right to the left of the road. The scene then transitions to a highway with a large number of vehicles passing by, and then to a road with a large number of vehicles passing by, with the sun shining brightly in the distance.",8
Shooting007_x264.mp4,Shooting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in blue clothes and the man in black clothes ran to the house and knocked on the door.,8
Assault006_x264.mp4,Assault,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in white clothes was beaten by the man in red clothes.,8
Normal_Videos_758_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in white clothes walked to the right side of the screen and then walked to the left side of the screen.,8
Burglary092_x264.mp4,Burglary,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in blue walked to the door and opened the door.,8
Normal_Videos_168_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in black clothes walked to the white car and got in.,8
Normal_Videos_944_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray clothes and the man in white clothes are talking to the man in gray clothes. The woman in gray,8
Normal_Videos_896_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in black clothes walked to the woman in black clothes and talked to her.,8
Shoplifting029_x264.mp4,Shoplifting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the table. The man in black clothes walked to the table and looked at the clothes on the,8
Normal_Videos_704_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in red clothes walked to the bottom of the video and then walked to the top of the video.,8
Normal_Videos_867_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in white clothes walked to the green truck and then walked to the right side of the video,8
Normal_Videos_925_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in the white shirt and the man in the black shirt got out of the car and walked to the white car.,8
Explosion022_x264.mp4,Explosion,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,"The man in the hat walked to the cabinet and opened the door, and then he walked out of the cabinet.",8
Shoplifting037_x264.mp4,Shoplifting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in green clothes took out a small object from the red box and handed it to the woman in purple clothes.,8
Normal_Videos_710_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in red clothes walked to the black car and opened the door. The man in yellow clothes walked to the black car and opened the door.,8
Normal_Videos_876_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in the blue shirt and the man in the black shirt are talking to the man in the black coat.,8
Shooting008_x264.mp4,Shooting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in black clothes walked to the black box and opened it.,8
Normal_Videos_886_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The woman in the hat walked to the table in the center of the video and put the black bag on the table in front of her.,8
Robbery050_x264.mp4,Robbery,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in red got out of the car and walked to the door of the house. The man in blue walked to the door of the house.,8
Normal_Videos_717_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The woman in blue clothes walked to the black sofa and sat down.,8
Shoplifting031_x264.mp4,Shoplifting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in blue clothes stood up and walked to the counter,8
Robbery137_x264.mp4,Robbery,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in black clothes and the man in black hat walked to the counter and put the bag on the counter.,8
Explosion035_x264.mp4,Explosion,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,"The man in white walked to the door and opened it, and the man in black followed him.",8
Explosion017_x264.mp4,Explosion,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,"The man in white clothes and the man in red clothes were fighting with each other, and the man in red clothes was beating the man in white clothes.",8
RoadAccidents121_x264.mp4,RoadAccidents,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in the yellow coat and the man in the black coat walked to the black car and helped the woman in the yellow coat out of the car.,8
Vandalism036_x264.mp4,Vandalism,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in black clothes walked to the counter and put the things on the counter on the ground.,8
Shooting021_x264.mp4,Shooting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in the hat opened the door of the white car and walked out.,8
Explosion043_x264.mp4,Explosion,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in the hat and the man in the orange shirt walked to the clothes hanging on the clothes rack and looked at the clothes.,8
Vandalism028_x264.mp4,Vandalism,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in the white shirt walked to the car and opened the door.,8
Normal_Videos_915_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,"The video shows a series of vehicles passing by a road intersection, with a yellow bus, a white car, a silver car, a black car, a red car, and a white truck passing by the intersection, and then driving away from the intersection.",8
Stealing062_x264.mp4,Stealing,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in blue clothes walked to the white car and looked at the trunk.,8
Stealing036_x264.mp4,Stealing,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,"The man in the blue shirt walked to the man in the red shirt and the woman in the red skirt, and the man in the blue shirt walked to the man in the yellow shirt and the woman in the red skirt.",8
Fighting047_x264.mp4,Fighting,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,"The man in the white shirt and the man in the gray shirt walked to the man in the black shirt and the woman in the black skirt, and the man in the white shirt and the man in the gray shirt walked to the man in the black shirt and the woman in the black skirt.",8
Normal_Videos_317_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in gray clothes walked to the counter and handed the woman in pink clothes a red box.,8
Normal_Videos_656_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_UCF-crime,description,,The man in blue clothes got out of the white car and walked to the woman in white clothes.,8
